,X1,X2,X3,X4,X5,X6,X7,X8,Actual Heating Load,Actual Cooling Load,Predicted Heating Load,Predicted Cooling Load
257,0.79,637.0,343.0,147.0,7.0,3,0.1,5,36.71,34.18,36.61539999999996,35.028033333333305
258,0.79,637.0,343.0,147.0,7.0,4,0.1,5,36.77,43.14,36.04579999999997,38.59583333333329
259,0.79,637.0,343.0,147.0,7.0,5,0.1,5,35.48,41.26,36.74973333333333,36.58270000000001
260,0.76,661.5,416.5,122.5,7.0,2,0.1,5,32.31,34.25,32.50916666666664,34.19676666666666
261,0.76,661.5,416.5,122.5,7.0,3,0.1,5,33.21,34.35,32.95413333333333,34.11896666666669
262,0.76,661.5,416.5,122.5,7.0,4,0.1,5,32.46,33.64,32.692799999999984,33.84506666666665
263,0.76,661.5,416.5,122.5,7.0,5,0.1,5,33.27,33.88,33.007133333333336,33.93753333333331
264,0.74,686.0,245.0,220.5,3.5,2,0.1,5,10.47,13.65,10.386599999999959,13.520333333333285
265,0.74,686.0,245.0,220.5,3.5,3,0.1,5,10.37,13.44,10.375699999999979,13.537566666666649
266,0.74,686.0,245.0,220.5,3.5,4,0.1,5,10.34,13.72,10.348066666666679,13.511266666666685
267,0.74,686.0,245.0,220.5,3.5,5,0.1,5,10.39,13.5,10.375133333333368,13.525600000000024
268,0.71,710.5,269.5,220.5,3.5,2,0.1,5,10.78,14.18,10.70916666666663,13.90659999999997
269,0.71,710.5,269.5,220.5,3.5,3,0.1,5,10.7,13.75,10.682799999999956,13.835199999999972
270,0.71,710.5,269.5,220.5,3.5,4,0.1,5,10.67,14.26,10.59309999999995,13.84943333333331
271,0.71,710.5,269.5,220.5,3.5,5,0.1,5,13.69,13.89,10.623199999999951,13.877633333333305
272,0.69,735.0,294.0,220.5,3.5,2,0.1,5,11.21,14.55,11.168666666666667,14.29973333333332
273,0.69,735.0,294.0,220.5,3.5,3,0.1,5,11.14,14.28,11.157866666666669,14.329166666666683
274,0.69,735.0,294.0,220.5,3.5,4,0.1,5,11.11,14.46,11.100266666666641,14.387666666666673
275,0.69,735.0,294.0,220.5,3.5,5,0.1,5,11.16,14.39,11.15166666666664,14.394099999999987
276,0.66,759.5,318.5,220.5,3.5,2,0.1,5,11.38,14.54,11.435400000000016,14.752566666666631
277,0.66,759.5,318.5,220.5,3.5,3,0.1,5,11.34,14.81,11.426800000000009,14.649966666666675
278,0.66,759.5,318.5,220.5,3.5,4,0.1,5,11.22,14.65,11.367700000000008,14.77760000000001
279,0.66,759.5,318.5,220.5,3.5,5,0.1,5,11.34,14.87,11.37636666666667,14.784900000000006
280,0.64,784.0,343.0,220.5,3.5,2,0.1,5,15.16,19.24,15.22713333333331,19.224566666666696
281,0.64,784.0,343.0,220.5,3.5,3,0.1,5,15.37,19.18,15.20273333333331,19.245599999999982
282,0.64,784.0,343.0,220.5,3.5,4,0.1,5,15.12,19.26,15.22456666666666,19.367766666666686
283,0.64,784.0,343.0,220.5,3.5,5,0.1,5,15.36,19.29,15.22456666666666,19.369366666666686
284,0.62,808.5,367.5,220.5,3.5,2,0.1,5,12.59,14.24,12.75556666666672,14.083899999999996
285,0.62,808.5,367.5,220.5,3.5,3,0.1,5,12.74,13.97,12.776000000000048,14.08073333333333
286,0.62,808.5,367.5,220.5,3.5,4,0.1,5,12.8,13.99,12.781633333333394,14.015166666666703
287,0.62,808.5,367.5,220.5,3.5,5,0.1,5,12.62,14.15,12.691300000000055,14.101533333333336
288,0.98,514.5,294.0,110.25,7.0,2,0.25,1,28.15,29.79,28.358233333333317,31.221699999999988
289,0.98,514.5,294.0,110.25,7.0,3,0.25,1,28.15,29.79,28.286566666666644,29.7234
290,0.98,514.5,294.0,110.25,7.0,4,0.25,1,28.37,29.28,28.21476666666664,29.9813
291,0.98,514.5,294.0,110.25,7.0,5,0.25,1,28.41,29.49,28.416966666666646,30.20219999999999
292,0.9,563.5,318.5,122.5,7.0,2,0.25,1,32.68,36.12,32.85796666666667,35.48186666666664
293,0.9,563.5,318.5,122.5,7.0,3,0.25,1,33.48,33.17,33.159100000000024,33.973299999999995
294,0.9,563.5,318.5,122.5,7.0,4,0.25,1,32.84,32.71,32.54593333333337,34.35153333333333
295,0.9,563.5,318.5,122.5,7.0,5,0.25,1,32.0,37.58,32.13963333333337,37.0728
296,0.86,588.0,294.0,147.0,7.0,2,0.25,1,29.54,33.98,29.55529999999997,33.262466666666654
297,0.86,588.0,294.0,147.0,7.0,3,0.25,1,30.05,28.61,29.831266666666636,29.369166666666686
298,0.86,588.0,294.0,147.0,7.0,4,0.25,1,29.6,30.12,29.594366666666637,30.30899999999998
299,0.86,588.0,294.0,147.0,7.0,5,0.25,1,28.66,34.73,28.882233333333332,33.71056666666666
300,0.82,612.5,318.5,147.0,7.0,2,0.25,1,26.84,30.17,26.75386666666665,29.454099999999997
301,0.82,612.5,318.5,147.0,7.0,3,0.25,1,27.27,27.84,26.77433333333333,28.15636666666666
302,0.82,612.5,318.5,147.0,7.0,4,0.25,1,26.97,27.25,26.672833333333337,28.20946666666666
303,0.82,612.5,318.5,147.0,7.0,5,0.25,1,26.19,31.39,26.35816666666666,30.56336666666668
304,0.79,637.0,343.0,147.0,7.0,2,0.25,1,38.67,43.8,38.8061,43.71276666666673
305,0.79,637.0,343.0,147.0,7.0,3,0.25,1,40.03,37.81,39.74770000000005,39.519566666666655
306,0.79,637.0,343.0,147.0,7.0,4,0.25,1,39.86,36.85,39.65729999999998,39.172033333333346
307,0.79,637.0,343.0,147.0,7.0,5,0.25,1,39.04,45.52,39.31536666666662,44.938866666666726
308,0.76,661.5,416.5,122.5,7.0,2,0.25,1,36.96,36.85,36.78996666666662,36.925333333333356
309,0.76,661.5,416.5,122.5,7.0,3,0.25,1,36.13,37.58,36.29250000000003,37.369333333333365
310,0.76,661.5,416.5,122.5,7.0,4,0.25,1,36.91,37.45,36.47576666666667,37.33146666666667
311,0.76,661.5,416.5,122.5,7.0,5,0.25,1,36.43,36.62,36.436400000000035,36.78093333333339
312,0.74,686.0,245.0,220.5,3.5,2,0.25,1,12.43,15.19,12.426133333333322,15.238366666666666
313,0.74,686.0,245.0,220.5,3.5,3,0.25,1,12.5,15.5,12.455133333333372,15.374666666666654
314,0.74,686.0,245.0,220.5,3.5,4,0.25,1,12.41,15.28,12.413333333333366,15.312599999999998
315,0.74,686.0,245.0,220.5,3.5,5,0.25,1,12.45,15.5,12.424766666666653,15.41609999999999
316,0.71,710.5,269.5,220.5,3.5,2,0.25,1,12.57,15.42,12.519633333333308,15.361633333333327
317,0.71,710.5,269.5,220.5,3.5,3,0.25,1,12.65,15.85,12.522533333333326,15.42619999999999
318,0.71,710.5,269.5,220.5,3.5,4,0.25,1,12.57,15.44,12.487899999999993,15.401366666666656
319,0.71,710.5,269.5,220.5,3.5,5,0.25,1,12.63,15.81,12.500199999999975,15.433799999999986
320,0.69,735.0,294.0,220.5,3.5,2,0.25,1,12.78,15.21,12.852233333333311,15.532000000000028
321,0.69,735.0,294.0,220.5,3.5,3,0.25,1,12.93,15.63,12.878466666666633,15.651366666666696
322,0.69,735.0,294.0,220.5,3.5,4,0.25,1,12.73,15.48,12.784599999999976,15.66683333333334
323,0.69,735.0,294.0,220.5,3.5,5,0.25,1,12.72,15.78,12.782766666666621,15.832833333333317
324,0.66,759.5,318.5,220.5,3.5,2,0.25,1,13.17,16.39,13.146266666666683,16.09629999999999
325,0.66,759.5,318.5,220.5,3.5,3,0.25,1,13.18,16.27,13.149133333333351,16.173833333333327
326,0.66,759.5,318.5,220.5,3.5,4,0.25,1,13.17,16.39,13.101266666666659,16.313400000000033
327,0.66,759.5,318.5,220.5,3.5,5,0.25,1,13.18,16.19,13.113199999999983,16.32286666666669
328,0.64,784.0,343.0,220.5,3.5,2,0.25,1,17.5,21.13,17.469200000000008,21.086099999999995
329,0.64,784.0,343.0,220.5,3.5,3,0.25,1,17.35,21.19,17.466966666666693,21.06276666666668
330,0.64,784.0,343.0,220.5,3.5,4,0.25,1,17.52,21.09,17.445433333333362,21.05966666666668
331,0.64,784.0,343.0,220.5,3.5,5,0.25,1,17.37,21.08,17.384833333333358,21.05240000000001
332,0.62,808.5,367.5,220.5,3.5,2,0.25,1,15.09,15.77,15.02200000000002,15.717166666666689
333,0.62,808.5,367.5,220.5,3.5,3,0.25,1,15.12,15.95,15.039533333333353,15.741233333333357
334,0.62,808.5,367.5,220.5,3.5,4,0.25,1,15.08,15.77,15.053500000000012,15.706766666666699
335,0.62,808.5,367.5,220.5,3.5,5,0.25,1,15.16,15.76,15.097766666666658,15.721966666666708
336,0.98,514.5,294.0,110.25,7.0,2,0.25,2,28.67,29.62,28.446266666666645,31.025100000000002
337,0.98,514.5,294.0,110.25,7.0,3,0.25,2,28.57,29.69,28.375999999999976,29.615300000000005
338,0.98,514.5,294.0,110.25,7.0,4,0.25,2,28.18,30.18,28.215866666666642,30.093233333333348
339,0.98,514.5,294.0,110.25,7.0,5,0.25,2,28.6,30.02,28.486433333333316,30.415799999999987
340,0.9,563.5,318.5,122.5,7.0,2,0.25,2,32.46,35.56,32.82806666666667,34.31606666666667
341,0.9,563.5,318.5,122.5,7.0,3,0.25,2,33.27,32.64,32.93693333333335,33.133700000000026
342,0.9,563.5,318.5,122.5,7.0,4,0.25,2,32.33,32.77,32.38016666666671,33.298333333333325
343,0.9,563.5,318.5,122.5,7.0,5,0.25,2,31.66,37.72,31.936100000000017,36.29526666666664
344,0.86,588.0,294.0,147.0,7.0,2,0.25,2,29.34,33.37,29.35096666666665,32.74056666666666
345,0.86,588.0,294.0,147.0,7.0,3,0.25,2,29.87,27.89,29.59793333333331,29.02766666666667
346,0.86,588.0,294.0,147.0,7.0,4,0.25,2,29.27,29.9,29.344033333333293,29.923499999999994
347,0.86,588.0,294.0,147.0,7.0,5,0.25,2,28.4,34.52,28.655200000000022,33.19943333333331
348,0.82,612.5,318.5,147.0,7.0,2,0.25,2,25.74,28.27,25.787566666666663,27.720933333333328
349,0.82,612.5,318.5,147.0,7.0,3,0.25,2,25.98,26.96,25.700866666666663,27.136799999999997
350,0.82,612.5,318.5,147.0,7.0,4,0.25,2,25.38,26.72,25.353566666666666,27.04196666666667
351,0.82,612.5,318.5,147.0,7.0,5,0.25,2,24.94,29.88,25.144033333333333,29.038833333333336
352,0.79,637.0,343.0,147.0,7.0,2,0.25,2,38.57,43.86,38.9240333333334,42.74340000000004
353,0.79,637.0,343.0,147.0,7.0,3,0.25,2,40.19,37.41,39.90596666666674,38.0510333333333
354,0.79,637.0,343.0,147.0,7.0,4,0.25,2,39.97,36.77,39.80536666666664,37.60670000000002
355,0.79,637.0,343.0,147.0,7.0,5,0.25,2,38.98,45.97,39.39673333333329,44.07990000000002
356,0.76,661.5,416.5,122.5,7.0,2,0.25,2,36.95,36.87,36.7807333333333,36.767866666666635
357,0.76,661.5,416.5,122.5,7.0,3,0.25,2,36.28,37.35,36.3748666666667,37.28950000000002
358,0.76,661.5,416.5,122.5,7.0,4,0.25,2,36.86,37.28,36.57639999999999,37.271066666666606
359,0.76,661.5,416.5,122.5,7.0,5,0.25,2,36.45,36.81,36.49329999999995,36.89580000000004
360,0.74,686.0,245.0,220.5,3.5,2,0.25,2,12.35,14.73,12.15976666666666,15.037733333333339
361,0.74,686.0,245.0,220.5,3.5,3,0.25,2,12.45,15.1,12.220333333333338,15.063399999999996
362,0.74,686.0,245.0,220.5,3.5,4,0.25,2,12.16,15.18,12.200600000000012,15.170533333333333
363,0.74,686.0,245.0,220.5,3.5,5,0.25,2,12.3,15.44,12.18453333333333,15.24423333333333
364,0.71,710.5,269.5,220.5,3.5,2,0.25,2,12.33,14.91,12.36433333333332,15.206400000000004
365,0.71,710.5,269.5,220.5,3.5,3,0.25,2,12.29,15.4,12.392299999999997,15.2561
366,0.71,710.5,269.5,220.5,3.5,4,0.25,2,12.2,14.94,12.332633333333323,15.36519999999999
367,0.71,710.5,269.5,220.5,3.5,5,0.25,2,12.49,15.32,12.388633333333313,15.340899999999992
368,0.69,735.0,294.0,220.5,3.5,2,0.25,2,12.85,15.52,12.825366666666659,15.535633333333363
369,0.69,735.0,294.0,220.5,3.5,3,0.25,2,12.87,15.85,12.852566666666641,15.712400000000029
370,0.69,735.0,294.0,220.5,3.5,4,0.25,2,12.73,15.66,12.767933333333321,15.686166666666667
371,0.69,735.0,294.0,220.5,3.5,5,0.25,2,12.95,15.99,12.875566666666623,15.897166666666676
372,0.66,759.5,318.5,220.5,3.5,2,0.25,2,13.05,15.89,13.011066666666645,15.831666666666642
373,0.66,759.5,318.5,220.5,3.5,3,0.25,2,12.93,15.85,12.970699999999974,15.870166666666687
374,0.66,759.5,318.5,220.5,3.5,4,0.25,2,12.77,16.22,12.871066666666682,16.101800000000054
375,0.66,759.5,318.5,220.5,3.5,5,0.25,2,13.0,15.87,12.920033333333306,16.18540000000003
376,0.64,784.0,343.0,220.5,3.5,2,0.25,2,17.14,20.47,17.075600000000012,20.391166666666656
377,0.64,784.0,343.0,220.5,3.5,3,0.25,2,16.84,20.56,16.92200000000001,20.485866666666652
378,0.64,784.0,343.0,220.5,3.5,4,0.25,2,17.02,20.48,16.96320000000001,20.48863333333332
379,0.64,784.0,343.0,220.5,3.5,5,0.25,2,17.11,20.43,17.037866666666677,20.441433333333336
380,0.62,808.5,367.5,220.5,3.5,2,0.25,2,14.34,15.32,14.391000000000009,15.362599999999995
381,0.62,808.5,367.5,220.5,3.5,3,0.25,2,14.66,15.64,14.571433333333342,15.468899999999998
382,0.62,808.5,367.5,220.5,3.5,4,0.25,2,14.6,15.14,14.534266666666674,15.252333333333333
383,0.62,808.5,367.5,220.5,3.5,5,0.25,2,14.6,15.3,14.564333333333334,15.304533333333344
384,0.98,514.5,294.0,110.25,7.0,2,0.25,3,28.67,29.43,28.529066666666647,30.89790000000001
385,0.98,514.5,294.0,110.25,7.0,3,0.25,3,28.56,29.78,28.45706666666664,29.7816
386,0.98,514.5,294.0,110.25,7.0,4,0.25,3,28.17,30.1,28.235766666666635,30.106233333333314
387,0.98,514.5,294.0,110.25,7.0,5,0.25,3,28.63,30.19,28.557299999999987,30.25419999999997
388,0.9,563.5,318.5,122.5,7.0,2,0.25,3,31.63,36.35,32.73386666666666,33.79919999999999
389,0.9,563.5,318.5,122.5,7.0,3,0.25,3,32.4,35.1,32.58106666666665,34.47253333333333
390,0.9,563.5,318.5,122.5,7.0,4,0.25,3,32.68,32.83,32.53206666666667,33.45199999999999
391,0.9,563.5,318.5,122.5,7.0,5,0.25,3,32.29,32.46,32.34466666666667,33.6119333333333
392,0.86,588.0,294.0,147.0,7.0,2,0.25,3,28.4,33.52,28.803533333333355,32.74836666666668
393,0.86,588.0,294.0,147.0,7.0,3,0.25,3,29.4,32.93,28.934133333333335,30.41623333333335
394,0.86,588.0,294.0,147.0,7.0,4,0.25,3,29.43,28.38,28.885933333333327,30.646433333333327
395,0.86,588.0,294.0,147.0,7.0,5,0.25,3,29.07,29.82,28.71320000000003,32.39853333333331
396,0.82,612.5,318.5,147.0,7.0,2,0.25,3,24.7,28.77,25.708533333333335,27.179066666666664
397,0.82,612.5,318.5,147.0,7.0,3,0.25,3,25.48,27.76,25.550933333333333,27.02476666666666
398,0.82,612.5,318.5,147.0,7.0,4,0.25,3,25.37,26.95,25.227800000000002,26.917866666666665
399,0.82,612.5,318.5,147.0,7.0,5,0.25,3,25.17,26.41,25.170900000000007,27.488066666666658
400,0.79,637.0,343.0,147.0,7.0,2,0.25,3,39.04,45.13,38.971400000000074,41.15249999999999
401,0.79,637.0,343.0,147.0,7.0,3,0.25,3,38.35,43.66,39.90940000000009,38.180566666666635
402,0.79,637.0,343.0,147.0,7.0,4,0.25,3,39.81,37.76,39.787066666666675,37.79856666666667
403,0.79,637.0,343.0,147.0,7.0,5,0.25,3,39.83,36.87,39.697866666666705,38.412199999999956
404,0.76,661.5,416.5,122.5,7.0,2,0.25,3,35.99,36.07,36.19473333333328,36.450366666666646
405,0.76,661.5,416.5,122.5,7.0,3,0.25,3,36.59,36.44,36.02550000000002,37.149033333333335
406,0.76,661.5,416.5,122.5,7.0,4,0.25,3,35.64,37.28,35.99843333333337,37.20769999999992
407,0.76,661.5,416.5,122.5,7.0,5,0.25,3,36.52,37.29,36.34263333333339,37.066033333333294
408,0.74,686.0,245.0,220.5,3.5,2,0.25,3,11.8,14.49,11.90106666666666,14.391766666666683
409,0.74,686.0,245.0,220.5,3.5,3,0.25,3,12.03,13.79,12.007499999999961,14.15596666666667
410,0.74,686.0,245.0,220.5,3.5,4,0.25,3,11.98,14.72,11.969766666666654,14.632466666666666
411,0.74,686.0,245.0,220.5,3.5,5,0.25,3,11.69,14.76,11.87220000000001,14.714800000000002
412,0.71,710.5,269.5,220.5,3.5,2,0.25,3,12.41,14.92,12.21530000000002,14.749166666666694
413,0.71,710.5,269.5,220.5,3.5,3,0.25,3,12.28,14.74,12.257333333333353,14.724000000000029
414,0.71,710.5,269.5,220.5,3.5,4,0.25,3,12.1,15.57,12.146766666666686,15.31213333333333
415,0.71,710.5,269.5,220.5,3.5,5,0.25,3,12.19,14.94,12.179433333333348,15.08396666666667
416,0.69,735.0,294.0,220.5,3.5,2,0.25,3,12.34,14.92,12.438433333333348,14.881100000000032
417,0.69,735.0,294.0,220.5,3.5,3,0.25,3,12.46,14.38,12.50846666666665,14.846566666666691
418,0.69,735.0,294.0,220.5,3.5,4,0.25,3,12.31,15.44,12.399266666666685,15.405299999999983
419,0.69,735.0,294.0,220.5,3.5,5,0.25,3,12.12,15.17,12.524400000000014,15.569166666666668
420,0.66,759.5,318.5,220.5,3.5,2,0.25,3,12.97,15.53,12.96943333333333,15.660333333333304
421,0.66,759.5,318.5,220.5,3.5,3,0.25,3,13.01,15.8,12.967233333333306,15.809466666666653
422,0.66,759.5,318.5,220.5,3.5,4,0.25,3,12.74,16.14,12.803200000000032,16.09820000000005
423,0.66,759.5,318.5,220.5,3.5,5,0.25,3,12.84,16.26,12.86886666666664,16.187366666666694
424,0.64,784.0,343.0,220.5,3.5,2,0.25,3,16.83,19.87,17.040166666666675,20.020366666666657
425,0.64,784.0,343.0,220.5,3.5,3,0.25,3,16.93,20.03,16.932066666666675,20.20196666666666
426,0.64,784.0,343.0,220.5,3.5,4,0.25,3,16.66,20.46,16.887266666666672,20.332899999999984
427,0.64,784.0,343.0,220.5,3.5,5,0.25,3,16.86,20.28,16.943133333333343,20.204399999999985
428,0.62,808.5,367.5,220.5,3.5,2,0.25,3,13.91,14.89,14.03386666666665,15.041266666666695
429,0.62,808.5,367.5,220.5,3.5,3,0.25,3,14.34,14.96,14.262166666666685,15.009600000000002
430,0.62,808.5,367.5,220.5,3.5,4,0.25,3,13.95,14.89,14.136800000000019,14.92883333333337
431,0.62,808.5,367.5,220.5,3.5,5,0.25,3,13.99,14.35,14.233900000000007,15.058500000000048
432,0.98,514.5,294.0,110.25,7.0,2,0.25,4,28.7,29.61,28.613,29.783933333333337
433,0.98,514.5,294.0,110.25,7.0,3,0.25,4,28.55,29.59,28.511499999999998,29.987366666666652
434,0.98,514.5,294.0,110.25,7.0,4,0.25,4,28.15,30.19,28.315233333333317,30.196600000000004
435,0.98,514.5,294.0,110.25,7.0,5,0.25,4,28.62,30.12,28.59789999999998,30.079233333333313
436,0.9,563.5,318.5,122.5,7.0,2,0.25,4,32.67,32.12,32.69276666666666,33.09129999999996
437,0.9,563.5,318.5,122.5,7.0,3,0.25,4,31.69,37.12,31.964799999999993,35.88303333333332
438,0.9,563.5,318.5,122.5,7.0,4,0.25,4,32.07,36.16,32.10489999999997,35.885033333333325
439,0.9,563.5,318.5,122.5,7.0,5,0.25,4,33.28,33.16,32.758566666666674,34.306499999999986
440,0.86,588.0,294.0,147.0,7.0,2,0.25,4,29.47,29.45,29.257166666666702,30.19899999999998
441,0.86,588.0,294.0,147.0,7.0,3,0.25,4,28.42,34.19,28.752966666666662,32.38523333333334
442,0.86,588.0,294.0,147.0,7.0,4,0.25,4,29.08,33.93,28.892299999999995,31.631099999999996
443,0.86,588.0,294.0,147.0,7.0,5,0.25,4,29.88,28.31,29.41216666666668,30.10076666666665
444,0.82,612.5,318.5,147.0,7.0,2,0.25,4,25.66,26.3,25.446166666666677,27.231299999999994
445,0.82,612.5,318.5,147.0,7.0,3,0.25,4,24.96,29.43,25.12423333333334,28.285266666666672
446,0.82,612.5,318.5,147.0,7.0,4,0.25,4,25.43,28.76,24.864033333333328,28.631300000000003
447,0.82,612.5,318.5,147.0,7.0,5,0.25,4,26.0,27.34,25.252966666666666,28.404066666666676
448,0.79,637.0,343.0,147.0,7.0,2,0.25,4,40.0,36.26,38.76603333333341,41.54393333333333
449,0.79,637.0,343.0,147.0,7.0,3,0.25,4,38.84,45.48,39.10253333333341,43.003333333333316
450,0.79,637.0,343.0,147.0,7.0,4,0.25,4,38.33,44.16,38.7347666666667,43.88260000000004
451,0.79,637.0,343.0,147.0,7.0,5,0.25,4,40.12,37.26,39.65949999999992,39.98536666666671
452,0.76,661.5,416.5,122.5,7.0,2,0.25,4,36.95,37.2,36.6025333333333,37.038633333333266
453,0.76,661.5,416.5,122.5,7.0,3,0.25,4,36.45,36.76,36.491233333333284,36.90740000000002
454,0.76,661.5,416.5,122.5,7.0,4,0.25,4,36.81,37.05,36.41096666666664,37.00396666666665
455,0.76,661.5,416.5,122.5,7.0,5,0.25,4,36.26,37.51,36.57213333333334,36.668333333333315
456,0.74,686.0,245.0,220.5,3.5,2,0.25,4,12.32,14.92,12.176799999999952,14.992299999999995
457,0.74,686.0,245.0,220.5,3.5,3,0.25,4,12.3,15.24,12.214299999999954,15.054433333333332
458,0.74,686.0,245.0,220.5,3.5,4,0.25,4,12.18,15.03,12.152366666666623,15.092566666666668
459,0.74,686.0,245.0,220.5,3.5,5,0.25,4,12.43,15.35,12.292699999999973,15.149133333333321
460,0.71,710.5,269.5,220.5,3.5,2,0.25,4,12.36,14.67,12.374433333333316,15.059600000000009
461,0.71,710.5,269.5,220.5,3.5,3,0.25,4,12.49,15.09,12.410666666666648,15.124433333333341
462,0.71,710.5,269.5,220.5,3.5,4,0.25,4,12.17,15.2,12.327266666666656,15.317333333333337
463,0.71,710.5,269.5,220.5,3.5,5,0.25,4,12.28,15.64,12.3615333333333,15.258300000000002
464,0.69,735.0,294.0,220.5,3.5,2,0.25,4,12.91,15.37,12.846399999999997,15.379900000000001
465,0.69,735.0,294.0,220.5,3.5,3,0.25,4,12.95,15.73,12.853933333333304,15.567366666666663
466,0.69,735.0,294.0,220.5,3.5,4,0.25,4,12.67,15.83,12.69973333333332,15.738766666666688
467,0.69,735.0,294.0,220.5,3.5,5,0.25,4,12.86,16.13,12.80713333333338,15.885666666666676
468,0.66,759.5,318.5,220.5,3.5,2,0.25,4,12.95,15.95,12.946166666666624,15.841533333333341
469,0.66,759.5,318.5,220.5,3.5,3,0.25,4,13.0,15.59,12.956333333333342,15.747666666666658
470,0.66,759.5,318.5,220.5,3.5,4,0.25,4,12.86,16.17,12.852833333333367,16.02876666666668
471,0.66,759.5,318.5,220.5,3.5,5,0.25,4,12.92,16.14,12.93553333333333,16.118900000000018
472,0.64,784.0,343.0,220.5,3.5,2,0.25,4,16.99,19.65,16.87876666666667,19.838899999999988
473,0.64,784.0,343.0,220.5,3.5,3,0.25,4,16.69,19.76,16.766066666666667,20.06793333333332
474,0.64,784.0,343.0,220.5,3.5,4,0.25,4,16.56,20.37,16.62139999999999,20.246266666666646
475,0.64,784.0,343.0,220.5,3.5,5,0.25,4,16.62,19.9,16.652799999999992,20.045599999999975
476,0.62,808.5,367.5,220.5,3.5,2,0.25,4,14.33,15.41,14.267199999999988,15.316899999999993
477,0.62,808.5,367.5,220.5,3.5,3,0.25,4,14.61,15.56,14.47793333333335,15.134366666666685
478,0.62,808.5,367.5,220.5,3.5,4,0.25,4,14.61,15.07,14.501866666666686,15.061666666666712
479,0.62,808.5,367.5,220.5,3.5,5,0.25,4,14.65,15.38,14.548199999999992,15.211033333333388
480,0.98,514.5,294.0,110.25,7.0,2,0.25,5,28.69,29.53,28.61153333333333,29.512900000000016
481,0.98,514.5,294.0,110.25,7.0,3,0.25,5,28.58,29.77,28.48673333333333,29.724133333333338
482,0.98,514.5,294.0,110.25,7.0,4,0.25,5,28.15,30.0,28.288799999999984,29.988066666666686
483,0.98,514.5,294.0,110.25,7.0,5,0.25,5,28.61,30.2,28.568966666666668,30.09573333333334
484,0.9,563.5,318.5,122.5,7.0,2,0.25,5,33.13,32.25,32.917199999999994,32.536466666666634
485,0.9,563.5,318.5,122.5,7.0,3,0.25,5,32.31,32.0,32.224633333333294,33.382733333333306
486,0.9,563.5,318.5,122.5,7.0,4,0.25,5,31.53,37.19,31.79283333333328,35.87603333333327
487,0.9,563.5,318.5,122.5,7.0,5,0.25,5,32.46,35.62,32.22156666666664,35.11156666666661
488,0.86,588.0,294.0,147.0,7.0,2,0.25,5,29.71,28.02,29.47440000000003,28.999199999999995
489,0.86,588.0,294.0,147.0,7.0,3,0.25,5,29.09,29.43,29.025333333333354,29.85183333333333
490,0.86,588.0,294.0,147.0,7.0,4,0.25,5,28.31,34.15,29.10693333333335,29.891199999999998
491,0.86,588.0,294.0,147.0,7.0,5,0.25,5,29.39,33.47,29.43030000000002,29.931966666666654
492,0.82,612.5,318.5,147.0,7.0,2,0.25,5,25.7,26.53,25.40810000000001,27.06286666666667
493,0.82,612.5,318.5,147.0,7.0,3,0.25,5,25.17,26.08,25.13930000000001,27.079266666666676
494,0.82,612.5,318.5,147.0,7.0,4,0.25,5,24.6,29.31,24.83763333333333,28.37716666666667
495,0.82,612.5,318.5,147.0,7.0,5,0.25,5,25.49,28.14,25.246399999999998,28.359066666666678
496,0.79,637.0,343.0,147.0,7.0,2,0.25,5,39.89,37.54,39.03473333333339,39.27833333333331
497,0.79,637.0,343.0,147.0,7.0,3,0.25,5,39.83,36.66,39.50660000000005,38.835433333333285
498,0.79,637.0,343.0,147.0,7.0,4,0.25,5,39.01,45.28,39.04703333333328,43.39713333333333
499,0.79,637.0,343.0,147.0,7.0,5,0.25,5,38.65,43.73,38.994166666666565,43.027100000000004
500,0.76,661.5,416.5,122.5,7.0,2,0.25,5,35.69,36.93,36.12316666666665,36.887599999999935
501,0.76,661.5,416.5,122.5,7.0,3,0.25,5,36.64,37.01,36.44713333333337,36.93926666666662
502,0.76,661.5,416.5,122.5,7.0,4,0.25,5,36.06,35.73,36.429066666666714,36.96223333333328
503,0.76,661.5,416.5,122.5,7.0,5,0.25,5,36.7,36.15,36.58060000000007,36.52776666666664
504,0.74,686.0,245.0,220.5,3.5,2,0.25,5,12.12,14.48,11.96459999999997,14.553000000000003
505,0.74,686.0,245.0,220.5,3.5,3,0.25,5,11.67,14.58,11.75573333333334,14.59253333333335
506,0.74,686.0,245.0,220.5,3.5,4,0.25,5,11.64,14.81,11.730600000000017,14.710433333333317
507,0.74,686.0,245.0,220.5,3.5,5,0.25,5,12.02,14.03,11.954066666666693,14.337499999999997
508,0.71,710.5,269.5,220.5,3.5,2,0.25,5,12.27,15.27,12.223466666666676,14.829366666666683
509,0.71,710.5,269.5,220.5,3.5,3,0.25,5,12.19,14.71,12.212933333333348,14.827666666666696
510,0.71,710.5,269.5,220.5,3.5,4,0.25,5,12.25,15.23,12.214200000000021,15.123166666666656
511,0.71,710.5,269.5,220.5,3.5,5,0.25,5,12.27,14.97,12.252166666666632,14.873533333333341
512,0.69,735.0,294.0,220.5,3.5,2,0.25,5,12.47,15.14,12.472533333333349,15.090066666666655
513,0.69,735.0,294.0,220.5,3.5,3,0.25,5,12.12,14.97,12.377199999999988,15.130299999999982
514,0.69,735.0,294.0,220.5,3.5,4,0.25,5,12.18,15.22,12.320299999999982,15.153066666666627
