,X1,X2,X3,X4,X5,X6,X7,X8,Actual Heating Load,Actual Cooling Load,Predicted Heating Load,Predicted Cooling Load
256,0.79,637.0,343.0,147.0,7.0,2,0.1,5,37.03,34.99,30.20910165032492,32.068193846960604
257,0.79,637.0,343.0,147.0,7.0,3,0.1,5,36.71,34.18,30.17891917705437,32.19455482260588
258,0.79,637.0,343.0,147.0,7.0,4,0.1,5,36.77,43.14,30.148736703783822,32.32091579825115
259,0.79,637.0,343.0,147.0,7.0,5,0.1,5,35.48,41.26,30.118554230513276,32.44727677389642
260,0.76,661.5,416.5,122.5,7.0,2,0.1,5,32.31,34.25,34.59066375680214,35.66784266048405
261,0.76,661.5,416.5,122.5,7.0,3,0.1,5,33.21,34.35,34.56048128353159,35.79420363612932
262,0.76,661.5,416.5,122.5,7.0,4,0.1,5,32.46,33.64,34.530298810261044,35.920564611774594
263,0.76,661.5,416.5,122.5,7.0,5,0.1,5,33.27,33.88,34.500116336990494,36.046925587419864
264,0.74,686.0,245.0,220.5,3.5,2,0.1,5,10.47,13.65,8.73048660964754,12.354833544472509
265,0.74,686.0,245.0,220.5,3.5,3,0.1,5,10.37,13.44,8.700304136376994,12.481194520117779
266,0.74,686.0,245.0,220.5,3.5,4,0.1,5,10.34,13.72,8.670121663106444,12.607555495763052
267,0.74,686.0,245.0,220.5,3.5,5,0.1,5,10.39,13.5,8.639939189835896,12.733916471408323
268,0.71,710.5,269.5,220.5,3.5,2,0.1,5,10.78,14.18,9.998959832158782,13.390722470515065
269,0.71,710.5,269.5,220.5,3.5,3,0.1,5,10.7,13.75,9.968777358888236,13.517083446160337
270,0.71,710.5,269.5,220.5,3.5,4,0.1,5,10.67,14.26,9.938594885617686,13.643444421805606
271,0.71,710.5,269.5,220.5,3.5,5,0.1,5,13.69,13.89,9.908412412347138,13.769805397450877
272,0.69,735.0,294.0,220.5,3.5,2,0.1,5,11.21,14.55,10.658926603044097,13.708162362007268
273,0.69,735.0,294.0,220.5,3.5,3,0.1,5,11.14,14.28,10.628744129773551,13.83452333765254
274,0.69,735.0,294.0,220.5,3.5,4,0.1,5,11.11,14.46,10.598561656503001,13.960884313297809
275,0.69,735.0,294.0,220.5,3.5,5,0.1,5,11.16,14.39,10.568379183232452,14.08724528894308
276,0.66,759.5,318.5,220.5,3.5,2,0.1,5,11.38,14.54,11.927399825555336,14.744051288049818
277,0.66,759.5,318.5,220.5,3.5,3,0.1,5,11.34,14.81,11.897217352284786,14.870412263695087
278,0.66,759.5,318.5,220.5,3.5,4,0.1,5,11.22,14.65,11.867034879014236,14.996773239340358
279,0.66,759.5,318.5,220.5,3.5,5,0.1,5,11.34,14.87,11.836852405743688,15.123134214985628
280,0.64,784.0,343.0,220.5,3.5,2,0.1,5,15.16,19.24,12.587366596440651,15.06149117954202
281,0.64,784.0,343.0,220.5,3.5,3,0.1,5,15.37,19.18,12.557184123170103,15.18785215518729
282,0.64,784.0,343.0,220.5,3.5,4,0.1,5,15.12,19.26,12.527001649899553,15.314213130832561
283,0.64,784.0,343.0,220.5,3.5,5,0.1,5,15.36,19.29,12.496819176629005,15.44057410647783
284,0.62,808.5,367.5,220.5,3.5,2,0.1,5,12.59,14.24,13.247333367325966,15.378931071034222
285,0.62,808.5,367.5,220.5,3.5,3,0.1,5,12.74,13.97,13.217150894055418,15.505292046679493
286,0.62,808.5,367.5,220.5,3.5,4,0.1,5,12.8,13.99,13.186968420784869,15.631653022324763
287,0.62,808.5,367.5,220.5,3.5,5,0.1,5,12.62,14.15,13.15678594751432,15.758013997970034
288,0.98,514.5,294.0,110.25,7.0,2,0.25,1,28.15,29.79,28.029779874157967,29.560042835497924
289,0.98,514.5,294.0,110.25,7.0,3,0.25,1,28.15,29.79,27.999597400887417,29.686403811143197
290,0.98,514.5,294.0,110.25,7.0,4,0.25,1,28.37,29.28,27.96941492761687,29.812764786788467
291,0.98,514.5,294.0,110.25,7.0,5,0.25,1,28.41,29.49,27.93923245434632,29.939125762433736
292,0.9,563.5,318.5,122.5,7.0,2,0.25,1,32.68,36.12,30.227194780449306,31.786838812943287
293,0.9,563.5,318.5,122.5,7.0,3,0.25,1,33.48,33.17,30.197012307178756,31.913199788588557
294,0.9,563.5,318.5,122.5,7.0,4,0.25,1,32.84,32.71,30.166829833908206,32.039560764233826
295,0.9,563.5,318.5,122.5,7.0,5,0.25,1,32.0,37.58,30.13664736063766,32.165921739879096
296,0.86,588.0,294.0,147.0,7.0,2,0.25,1,29.54,33.98,28.991085570620495,30.977416886055305
297,0.86,588.0,294.0,147.0,7.0,3,0.25,1,30.05,28.61,28.960903097349945,31.10377786170058
298,0.86,588.0,294.0,147.0,7.0,4,0.25,1,29.6,30.12,28.930720624079395,31.230138837345848
299,0.86,588.0,294.0,147.0,7.0,5,0.25,1,28.66,34.73,28.90053815080885,31.356499812991117
300,0.82,612.5,318.5,147.0,7.0,2,0.25,1,26.84,30.17,30.86806524475766,32.731754846648215
301,0.82,612.5,318.5,147.0,7.0,3,0.25,1,27.27,27.84,30.837882771487113,32.858115822293485
302,0.82,612.5,318.5,147.0,7.0,4,0.25,1,26.97,27.25,30.807700298216563,32.984476797938754
303,0.82,612.5,318.5,147.0,7.0,5,0.25,1,26.19,31.39,30.777517824946017,33.110837773584024
304,0.79,637.0,343.0,147.0,7.0,2,0.25,1,38.67,43.8,32.13653846726889,33.76764377269076
305,0.79,637.0,343.0,147.0,7.0,3,0.25,1,40.03,37.81,32.10635599399835,33.89400474833603
306,0.79,637.0,343.0,147.0,7.0,4,0.25,1,39.86,36.85,32.0761735207278,34.0203657239813
307,0.79,637.0,343.0,147.0,7.0,5,0.25,1,39.04,45.52,32.04599104745725,34.14672669962657
308,0.76,661.5,416.5,122.5,7.0,2,0.25,1,36.96,36.85,36.51810057374611,37.367292586214205
309,0.76,661.5,416.5,122.5,7.0,3,0.25,1,36.13,37.58,36.48791810047557,37.493653561859475
310,0.76,661.5,416.5,122.5,7.0,4,0.25,1,36.91,37.45,36.45773562720502,37.620014537504744
311,0.76,661.5,416.5,122.5,7.0,5,0.25,1,36.43,36.62,36.42755315393447,37.746375513150014
312,0.74,686.0,245.0,220.5,3.5,2,0.25,1,12.43,15.19,10.657923426591516,14.054283470202662
313,0.74,686.0,245.0,220.5,3.5,3,0.25,1,12.5,15.5,10.627740953320968,14.180644445847934
314,0.74,686.0,245.0,220.5,3.5,4,0.25,1,12.41,15.28,10.597558480050418,14.307005421493205
315,0.74,686.0,245.0,220.5,3.5,5,0.25,1,12.45,15.5,10.567376006779872,14.433366397138476
316,0.71,710.5,269.5,220.5,3.5,2,0.25,1,12.57,15.42,11.926396649102758,15.090172396245219
317,0.71,710.5,269.5,220.5,3.5,3,0.25,1,12.65,15.85,11.89621417583221,15.21653337189049
318,0.71,710.5,269.5,220.5,3.5,4,0.25,1,12.57,15.44,11.86603170256166,15.34289434753576
319,0.71,710.5,269.5,220.5,3.5,5,0.25,1,12.63,15.81,11.835849229291114,15.46925532318103
320,0.69,735.0,294.0,220.5,3.5,2,0.25,1,12.78,15.21,12.586363419988075,15.407612287737424
321,0.69,735.0,294.0,220.5,3.5,3,0.25,1,12.93,15.63,12.556180946717525,15.533973263382693
322,0.69,735.0,294.0,220.5,3.5,4,0.25,1,12.73,15.48,12.525998473446975,15.660334239027964
323,0.69,735.0,294.0,220.5,3.5,5,0.25,1,12.72,15.78,12.495816000176427,15.786695214673234
324,0.66,759.5,318.5,220.5,3.5,2,0.25,1,13.17,16.39,13.854836642499311,16.44350121377997
325,0.66,759.5,318.5,220.5,3.5,3,0.25,1,13.18,16.27,13.824654169228761,16.56986218942524
326,0.66,759.5,318.5,220.5,3.5,4,0.25,1,13.17,16.39,13.794471695958212,16.696223165070514
327,0.66,759.5,318.5,220.5,3.5,5,0.25,1,13.18,16.19,13.764289222687664,16.822584140715783
328,0.64,784.0,343.0,220.5,3.5,2,0.25,1,17.5,21.13,14.514803413384627,16.760941105272174
329,0.64,784.0,343.0,220.5,3.5,3,0.25,1,17.35,21.19,14.484620940114077,16.887302080917443
330,0.64,784.0,343.0,220.5,3.5,4,0.25,1,17.52,21.09,14.454438466843527,17.013663056562713
331,0.64,784.0,343.0,220.5,3.5,5,0.25,1,17.37,21.08,14.424255993572979,17.140024032207986
332,0.62,808.5,367.5,220.5,3.5,2,0.25,1,15.09,15.77,15.174770184269942,17.078380996764377
333,0.62,808.5,367.5,220.5,3.5,3,0.25,1,15.12,15.95,15.144587710999392,17.204741972409646
334,0.62,808.5,367.5,220.5,3.5,4,0.25,1,15.08,15.77,15.114405237728842,17.331102948054916
335,0.62,808.5,367.5,220.5,3.5,5,0.25,1,15.16,15.76,15.084222764458294,17.45746392370019
336,0.98,514.5,294.0,110.25,7.0,2,0.25,2,28.67,29.62,28.271440142411663,29.668837101672814
337,0.98,514.5,294.0,110.25,7.0,3,0.25,2,28.57,29.69,28.241257669141117,29.795198077318084
338,0.98,514.5,294.0,110.25,7.0,4,0.25,2,28.18,30.18,28.211075195870567,29.921559052963357
339,0.98,514.5,294.0,110.25,7.0,5,0.25,2,28.6,30.02,28.180892722600017,30.047920028608626
340,0.9,563.5,318.5,122.5,7.0,2,0.25,2,32.46,35.56,30.468855048703002,31.895633079118177
341,0.9,563.5,318.5,122.5,7.0,3,0.25,2,33.27,32.64,30.438672575432456,32.02199405476345
342,0.9,563.5,318.5,122.5,7.0,4,0.25,2,32.33,32.77,30.408490102161906,32.148355030408716
343,0.9,563.5,318.5,122.5,7.0,5,0.25,2,31.66,37.72,30.378307628891356,32.274716006053985
344,0.86,588.0,294.0,147.0,7.0,2,0.25,2,29.34,33.37,29.23274583887419,31.086211152230195
345,0.86,588.0,294.0,147.0,7.0,3,0.25,2,29.87,27.89,29.202563365603645,31.212572127875465
346,0.86,588.0,294.0,147.0,7.0,4,0.25,2,29.27,29.9,29.172380892333095,31.338933103520738
347,0.86,588.0,294.0,147.0,7.0,5,0.25,2,28.4,34.52,29.142198419062545,31.465294079166007
348,0.82,612.5,318.5,147.0,7.0,2,0.25,2,25.74,28.27,31.10972551301136,32.8405491128231
349,0.82,612.5,318.5,147.0,7.0,3,0.25,2,25.98,26.96,31.079543039740813,32.96691008846837
350,0.82,612.5,318.5,147.0,7.0,4,0.25,2,25.38,26.72,31.049360566470263,33.093271064113644
351,0.82,612.5,318.5,147.0,7.0,5,0.25,2,24.94,29.88,31.019178093199713,33.21963203975891
352,0.79,637.0,343.0,147.0,7.0,2,0.25,2,38.57,43.86,32.37819873552259,33.87643803886565
353,0.79,637.0,343.0,147.0,7.0,3,0.25,2,40.19,37.41,32.348016262252045,34.00279901451092
354,0.79,637.0,343.0,147.0,7.0,4,0.25,2,39.97,36.77,32.317833788981496,34.12915999015619
355,0.79,637.0,343.0,147.0,7.0,5,0.25,2,38.98,45.97,32.287651315710946,34.25552096580146
356,0.76,661.5,416.5,122.5,7.0,2,0.25,2,36.95,36.87,36.75976084199981,37.47608685238909
357,0.76,661.5,416.5,122.5,7.0,3,0.25,2,36.28,37.35,36.729578368729264,37.60244782803436
358,0.76,661.5,416.5,122.5,7.0,4,0.25,2,36.86,37.28,36.699395895458714,37.728808803679634
359,0.76,661.5,416.5,122.5,7.0,5,0.25,2,36.45,36.81,36.669213422188164,37.8551697793249
360,0.74,686.0,245.0,220.5,3.5,2,0.25,2,12.35,14.73,10.899583694845212,14.16307773637755
361,0.74,686.0,245.0,220.5,3.5,3,0.25,2,12.45,15.1,10.869401221574664,14.289438712022822
362,0.74,686.0,245.0,220.5,3.5,4,0.25,2,12.16,15.18,10.839218748304114,14.415799687668095
363,0.74,686.0,245.0,220.5,3.5,5,0.25,2,12.3,15.44,10.809036275033568,14.542160663313364
364,0.71,710.5,269.5,220.5,3.5,2,0.25,2,12.33,14.91,12.168056917356456,15.198966662420109
365,0.71,710.5,269.5,220.5,3.5,3,0.25,2,12.29,15.4,12.13787444408591,15.325327638065378
366,0.71,710.5,269.5,220.5,3.5,4,0.25,2,12.2,14.94,12.10769197081536,15.45168861371065
367,0.71,710.5,269.5,220.5,3.5,5,0.25,2,12.49,15.32,12.077509497544812,15.578049589355919
368,0.69,735.0,294.0,220.5,3.5,2,0.25,2,12.85,15.52,12.828023688241771,15.516406553912311
369,0.69,735.0,294.0,220.5,3.5,3,0.25,2,12.87,15.85,12.797841214971223,15.642767529557583
370,0.69,735.0,294.0,220.5,3.5,4,0.25,2,12.73,15.66,12.767658741700673,15.769128505202852
371,0.69,735.0,294.0,220.5,3.5,5,0.25,2,12.95,15.99,12.737476268430125,15.895489480848124
372,0.66,759.5,318.5,220.5,3.5,2,0.25,2,13.05,15.89,14.096496910753007,16.552295479954857
373,0.66,759.5,318.5,220.5,3.5,3,0.25,2,12.93,15.85,14.06631443748246,16.67865645560013
374,0.66,759.5,318.5,220.5,3.5,4,0.25,2,12.77,16.22,14.03613196421191,16.8050174312454
375,0.66,759.5,318.5,220.5,3.5,5,0.25,2,13.0,15.87,14.005949490941362,16.931378406890673
376,0.64,784.0,343.0,220.5,3.5,2,0.25,2,17.14,20.47,14.756463681638323,16.869735371447064
377,0.64,784.0,343.0,220.5,3.5,3,0.25,2,16.84,20.56,14.726281208367775,16.996096347092333
378,0.64,784.0,343.0,220.5,3.5,4,0.25,2,17.02,20.48,14.696098735097225,17.122457322737603
379,0.64,784.0,343.0,220.5,3.5,5,0.25,2,17.11,20.43,14.665916261826677,17.248818298382872
380,0.62,808.5,367.5,220.5,3.5,2,0.25,2,14.34,15.32,15.416430452523638,17.187175262939263
381,0.62,808.5,367.5,220.5,3.5,3,0.25,2,14.66,15.64,15.38624797925309,17.313536238584536
382,0.62,808.5,367.5,220.5,3.5,4,0.25,2,14.6,15.14,15.35606550598254,17.439897214229806
383,0.62,808.5,367.5,220.5,3.5,5,0.25,2,14.6,15.3,15.325883032711992,17.566258189875075
384,0.98,514.5,294.0,110.25,7.0,2,0.25,3,28.67,29.43,28.513100410665363,29.777631367847704
385,0.98,514.5,294.0,110.25,7.0,3,0.25,3,28.56,29.78,28.482917937394813,29.903992343492973
386,0.98,514.5,294.0,110.25,7.0,4,0.25,3,28.17,30.1,28.452735464124263,30.030353319138243
387,0.98,514.5,294.0,110.25,7.0,5,0.25,3,28.63,30.19,28.422552990853717,30.156714294783512
388,0.9,563.5,318.5,122.5,7.0,2,0.25,3,31.63,36.35,30.710515316956702,32.00442734529307
389,0.9,563.5,318.5,122.5,7.0,3,0.25,3,32.4,35.1,30.680332843686152,32.130788320938336
390,0.9,563.5,318.5,122.5,7.0,4,0.25,3,32.68,32.83,30.650150370415602,32.257149296583606
391,0.9,563.5,318.5,122.5,7.0,5,0.25,3,32.29,32.46,30.619967897145052,32.383510272228875
392,0.86,588.0,294.0,147.0,7.0,2,0.25,3,28.4,33.52,29.47440610712789,31.19500541840508
393,0.86,588.0,294.0,147.0,7.0,3,0.25,3,29.4,32.93,29.44422363385734,31.321366394050354
394,0.86,588.0,294.0,147.0,7.0,4,0.25,3,29.43,28.38,29.41404116058679,31.447727369695624
395,0.86,588.0,294.0,147.0,7.0,5,0.25,3,29.07,29.82,29.38385868731624,31.574088345340893
396,0.82,612.5,318.5,147.0,7.0,2,0.25,3,24.7,28.77,31.35138578126506,32.94934337899799
397,0.82,612.5,318.5,147.0,7.0,3,0.25,3,25.48,27.76,31.32120330799451,33.07570435464326
398,0.82,612.5,318.5,147.0,7.0,4,0.25,3,25.37,26.95,31.29102083472396,33.202065330288534
399,0.82,612.5,318.5,147.0,7.0,5,0.25,3,25.17,26.41,31.26083836145341,33.3284263059338
400,0.79,637.0,343.0,147.0,7.0,2,0.25,3,39.04,45.13,32.61985900377629,33.98523230504054
401,0.79,637.0,343.0,147.0,7.0,3,0.25,3,38.35,43.66,32.58967653050574,34.11159328068581
402,0.79,637.0,343.0,147.0,7.0,4,0.25,3,39.81,37.76,32.55949405723519,34.23795425633108
403,0.79,637.0,343.0,147.0,7.0,5,0.25,3,39.83,36.87,32.52931158396464,34.36431523197635
404,0.76,661.5,416.5,122.5,7.0,2,0.25,3,35.99,36.07,37.00142111025351,37.58488111856398
405,0.76,661.5,416.5,122.5,7.0,3,0.25,3,36.59,36.44,36.97123863698296,37.711242094209254
406,0.76,661.5,416.5,122.5,7.0,4,0.25,3,35.64,37.28,36.94105616371241,37.837603069854524
407,0.76,661.5,416.5,122.5,7.0,5,0.25,3,36.52,37.29,36.91087369044186,37.96396404549979
408,0.74,686.0,245.0,220.5,3.5,2,0.25,3,11.8,14.49,11.14124396309891,14.27187200255244
409,0.74,686.0,245.0,220.5,3.5,3,0.25,3,12.03,13.79,11.111061489828364,14.39823297819771
410,0.74,686.0,245.0,220.5,3.5,4,0.25,3,11.98,14.72,11.080879016557814,14.524593953842983
411,0.74,686.0,245.0,220.5,3.5,5,0.25,3,11.69,14.76,11.050696543287266,14.650954929488254
412,0.71,710.5,269.5,220.5,3.5,2,0.25,3,12.41,14.92,12.409717185610152,15.307760928594996
413,0.71,710.5,269.5,220.5,3.5,3,0.25,3,12.28,14.74,12.379534712339606,15.434121904240266
414,0.71,710.5,269.5,220.5,3.5,4,0.25,3,12.1,15.57,12.349352239069056,15.560482879885537
415,0.71,710.5,269.5,220.5,3.5,5,0.25,3,12.19,14.94,12.319169765798508,15.686843855530807
416,0.69,735.0,294.0,220.5,3.5,2,0.25,3,12.34,14.92,13.069683956495469,15.6252008200872
417,0.69,735.0,294.0,220.5,3.5,3,0.25,3,12.46,14.38,13.039501483224921,15.75156179573247
418,0.69,735.0,294.0,220.5,3.5,4,0.25,3,12.31,15.44,13.009319009954371,15.87792277137774
419,0.69,735.0,294.0,220.5,3.5,5,0.25,3,12.12,15.17,12.979136536683821,16.00428374702301
420,0.66,759.5,318.5,220.5,3.5,2,0.25,3,12.97,15.53,14.338157179006705,16.661089746129747
421,0.66,759.5,318.5,220.5,3.5,3,0.25,3,13.01,15.8,14.307974705736157,16.787450721775016
422,0.66,759.5,318.5,220.5,3.5,4,0.25,3,12.74,16.14,14.277792232465607,16.913811697420286
423,0.66,759.5,318.5,220.5,3.5,5,0.25,3,12.84,16.26,14.247609759195058,17.04017267306556
424,0.64,784.0,343.0,220.5,3.5,2,0.25,3,16.83,19.87,14.99812394989202,16.97852963762195
425,0.64,784.0,343.0,220.5,3.5,3,0.25,3,16.93,20.03,14.967941476621473,17.10489061326722
426,0.64,784.0,343.0,220.5,3.5,4,0.25,3,16.66,20.46,14.937759003350923,17.231251588912492
427,0.64,784.0,343.0,220.5,3.5,5,0.25,3,16.86,20.28,14.907576530080373,17.357612564557762
428,0.62,808.5,367.5,220.5,3.5,2,0.25,3,13.91,14.89,15.658090720777334,17.295969529114153
429,0.62,808.5,367.5,220.5,3.5,3,0.25,3,14.34,14.96,15.627908247506788,17.422330504759422
430,0.62,808.5,367.5,220.5,3.5,4,0.25,3,13.95,14.89,15.597725774236238,17.548691480404692
431,0.62,808.5,367.5,220.5,3.5,5,0.25,3,13.99,14.35,15.567543300965689,17.675052456049965
432,0.98,514.5,294.0,110.25,7.0,2,0.25,4,28.7,29.61,28.75476067891906,29.88642563402259
433,0.98,514.5,294.0,110.25,7.0,3,0.25,4,28.55,29.59,28.724578205648513,30.012786609667863
434,0.98,514.5,294.0,110.25,7.0,4,0.25,4,28.15,30.19,28.694395732377963,30.139147585313133
435,0.98,514.5,294.0,110.25,7.0,5,0.25,4,28.62,30.12,28.664213259107413,30.265508560958402
436,0.9,563.5,318.5,122.5,7.0,2,0.25,4,32.67,32.12,30.952175585210398,32.11322161146795
437,0.9,563.5,318.5,122.5,7.0,3,0.25,4,31.69,37.12,30.921993111939848,32.239582587113226
438,0.9,563.5,318.5,122.5,7.0,4,0.25,4,32.07,36.16,30.8918106386693,32.365943562758495
439,0.9,563.5,318.5,122.5,7.0,5,0.25,4,33.28,33.16,30.86162816539875,32.492304538403765
440,0.86,588.0,294.0,147.0,7.0,2,0.25,4,29.47,29.45,29.716066375381587,31.30379968457997
441,0.86,588.0,294.0,147.0,7.0,3,0.25,4,28.42,34.19,29.685883902111037,31.43016066022524
442,0.86,588.0,294.0,147.0,7.0,4,0.25,4,29.08,33.93,29.655701428840487,31.556521635870514
443,0.86,588.0,294.0,147.0,7.0,5,0.25,4,29.88,28.31,29.625518955569937,31.682882611515783
444,0.82,612.5,318.5,147.0,7.0,2,0.25,4,25.66,26.3,31.593046049518755,33.05813764517288
445,0.82,612.5,318.5,147.0,7.0,3,0.25,4,24.96,29.43,31.562863576248205,33.18449862081815
446,0.82,612.5,318.5,147.0,7.0,4,0.25,4,25.43,28.76,31.532681102977655,33.310859596463416
447,0.82,612.5,318.5,147.0,7.0,5,0.25,4,26.0,27.34,31.502498629707105,33.437220572108686
448,0.79,637.0,343.0,147.0,7.0,2,0.25,4,40.0,36.26,32.86151927202999,34.09402657121542
449,0.79,637.0,343.0,147.0,7.0,3,0.25,4,38.84,45.48,32.83133679875944,34.22038754686069
450,0.79,637.0,343.0,147.0,7.0,4,0.25,4,38.33,44.16,32.80115432548889,34.34674852250596
451,0.79,637.0,343.0,147.0,7.0,5,0.25,4,40.12,37.26,32.77097185221834,34.47310949815124
452,0.76,661.5,416.5,122.5,7.0,2,0.25,4,36.95,37.2,37.243081378507206,37.69367538473887
453,0.76,661.5,416.5,122.5,7.0,3,0.25,4,36.45,36.76,37.212898905236656,37.82003636038414
454,0.76,661.5,416.5,122.5,7.0,4,0.25,4,36.81,37.05,37.18271643196611,37.94639733602941
455,0.76,661.5,416.5,122.5,7.0,5,0.25,4,36.26,37.51,37.15253395869556,38.07275831167468
456,0.74,686.0,245.0,220.5,3.5,2,0.25,4,12.32,14.92,11.382904231352606,14.380666268727328
457,0.74,686.0,245.0,220.5,3.5,3,0.25,4,12.3,15.24,11.35272175808206,14.5070272443726
458,0.74,686.0,245.0,220.5,3.5,4,0.25,4,12.18,15.03,11.32253928481151,14.633388220017872
459,0.74,686.0,245.0,220.5,3.5,5,0.25,4,12.43,15.35,11.292356811540962,14.759749195663142
460,0.71,710.5,269.5,220.5,3.5,2,0.25,4,12.36,14.67,12.65137745386385,15.416555194769884
461,0.71,710.5,269.5,220.5,3.5,3,0.25,4,12.49,15.09,12.621194980593302,15.542916170415156
462,0.71,710.5,269.5,220.5,3.5,4,0.25,4,12.17,15.2,12.591012507322754,15.669277146060425
463,0.71,710.5,269.5,220.5,3.5,5,0.25,4,12.28,15.64,12.560830034052206,15.795638121705696
464,0.69,735.0,294.0,220.5,3.5,2,0.25,4,12.91,15.37,13.311344224749167,15.73399508626209
465,0.69,735.0,294.0,220.5,3.5,3,0.25,4,12.95,15.73,13.281161751478617,15.860356061907359
466,0.69,735.0,294.0,220.5,3.5,4,0.25,4,12.67,15.83,13.250979278208067,15.98671703755263
467,0.69,735.0,294.0,220.5,3.5,5,0.25,4,12.86,16.13,13.22079680493752,16.1130780131979
468,0.66,759.5,318.5,220.5,3.5,2,0.25,4,12.95,15.95,14.579817447260403,16.769884012304637
469,0.66,759.5,318.5,220.5,3.5,3,0.25,4,13.0,15.59,14.549634973989853,16.896244987949906
470,0.66,759.5,318.5,220.5,3.5,4,0.25,4,12.86,16.17,14.519452500719304,17.022605963595176
471,0.66,759.5,318.5,220.5,3.5,5,0.25,4,12.92,16.14,14.489270027448756,17.148966939240445
472,0.64,784.0,343.0,220.5,3.5,2,0.25,4,16.99,19.65,15.239784218145719,17.08732390379684
473,0.64,784.0,343.0,220.5,3.5,3,0.25,4,16.69,19.76,15.209601744875169,17.21368487944211
474,0.64,784.0,343.0,220.5,3.5,4,0.25,4,16.56,20.37,15.179419271604619,17.34004585508738
475,0.64,784.0,343.0,220.5,3.5,5,0.25,4,16.62,19.9,15.149236798334071,17.46640683073265
476,0.62,808.5,367.5,220.5,3.5,2,0.25,4,14.33,15.41,15.899750989031034,17.404763795289043
477,0.62,808.5,367.5,220.5,3.5,3,0.25,4,14.61,15.56,15.869568515760484,17.531124770934312
478,0.62,808.5,367.5,220.5,3.5,4,0.25,4,14.61,15.07,15.839386042489934,17.65748574657958
479,0.62,808.5,367.5,220.5,3.5,5,0.25,4,14.65,15.38,15.809203569219386,17.78384672222485
480,0.98,514.5,294.0,110.25,7.0,2,0.25,5,28.69,29.53,28.99642094717276,29.99521990019748
481,0.98,514.5,294.0,110.25,7.0,3,0.25,5,28.58,29.77,28.96623847390221,30.12158087584275
482,0.98,514.5,294.0,110.25,7.0,4,0.25,5,28.15,30.0,28.93605600063166,30.247941851488022
483,0.98,514.5,294.0,110.25,7.0,5,0.25,5,28.61,30.2,28.90587352736111,30.37430282713329
484,0.9,563.5,318.5,122.5,7.0,2,0.25,5,33.13,32.25,31.193835853464094,32.22201587764284
485,0.9,563.5,318.5,122.5,7.0,3,0.25,5,32.31,32.0,31.163653380193544,32.348376853288116
486,0.9,563.5,318.5,122.5,7.0,4,0.25,5,31.53,37.19,31.133470906922994,32.474737828933385
487,0.9,563.5,318.5,122.5,7.0,5,0.25,5,32.46,35.62,31.103288433652448,32.601098804578655
488,0.86,588.0,294.0,147.0,7.0,2,0.25,5,29.71,28.02,29.957726643635283,31.41259395075486
489,0.86,588.0,294.0,147.0,7.0,3,0.25,5,29.09,29.43,29.927544170364733,31.53895492640013
490,0.86,588.0,294.0,147.0,7.0,4,0.25,5,28.31,34.15,29.897361697094183,31.6653159020454
491,0.86,588.0,294.0,147.0,7.0,5,0.25,5,29.39,33.47,29.867179223823637,31.791676877690673
492,0.82,612.5,318.5,147.0,7.0,2,0.25,5,25.7,26.53,31.83470631777245,33.16693191134777
493,0.82,612.5,318.5,147.0,7.0,3,0.25,5,25.17,26.08,31.8045238445019,33.29329288699304
494,0.82,612.5,318.5,147.0,7.0,4,0.25,5,24.6,29.31,31.77434137123135,33.419653862638306
495,0.82,612.5,318.5,147.0,7.0,5,0.25,5,25.49,28.14,31.7441588979608,33.546014838283575
496,0.79,637.0,343.0,147.0,7.0,2,0.25,5,39.89,37.54,33.10317954028368,34.20282083739031
497,0.79,637.0,343.0,147.0,7.0,3,0.25,5,39.83,36.66,33.072997067013134,34.32918181303558
498,0.79,637.0,343.0,147.0,7.0,4,0.25,5,39.01,45.28,33.042814593742584,34.45554278868086
499,0.79,637.0,343.0,147.0,7.0,5,0.25,5,38.65,43.73,33.012632120472034,34.58190376432613
500,0.76,661.5,416.5,122.5,7.0,2,0.25,5,35.69,36.93,37.4847416467609,37.80246965091376
501,0.76,661.5,416.5,122.5,7.0,3,0.25,5,36.64,37.01,37.45455917349035,37.92883062655903
502,0.76,661.5,416.5,122.5,7.0,4,0.25,5,36.06,35.73,37.4243767002198,38.0551916022043
503,0.76,661.5,416.5,122.5,7.0,5,0.25,5,36.7,36.15,37.39419422694925,38.18155257784957
504,0.74,686.0,245.0,220.5,3.5,2,0.25,5,12.12,14.48,11.624564499606302,14.489460534902218
505,0.74,686.0,245.0,220.5,3.5,3,0.25,5,11.67,14.58,11.594382026335756,14.615821510547487
506,0.74,686.0,245.0,220.5,3.5,4,0.25,5,11.64,14.81,11.564199553065206,14.74218248619276
507,0.74,686.0,245.0,220.5,3.5,5,0.25,5,12.02,14.03,11.534017079794658,14.868543461838032
508,0.71,710.5,269.5,220.5,3.5,2,0.25,5,12.27,15.27,12.893037722117548,15.525349460944774
509,0.71,710.5,269.5,220.5,3.5,3,0.25,5,12.19,14.71,12.862855248847,15.651710436590044
510,0.71,710.5,269.5,220.5,3.5,4,0.25,5,12.25,15.23,12.83267277557645,15.778071412235315
511,0.71,710.5,269.5,220.5,3.5,5,0.25,5,12.27,14.97,12.802490302305904,15.904432387880584
512,0.69,735.0,294.0,220.5,3.5,2,0.25,5,12.47,15.14,13.553004493002863,15.842789352436977
513,0.69,735.0,294.0,220.5,3.5,3,0.25,5,12.12,14.97,13.522822019732315,15.969150328082248
